"","x"
"1321",173.214385542735
"1322",173.333832225407
"1323",173.454531476545
"1324",173.588240261077
"1325",173.705424984642
"1326",173.818497138292
"1327",173.94406550395
"1328",174.059518130967
"1329",174.176080043805
"1330",174.301493328654
"1331",174.418812233297
"1332",174.537999566969
"1333",174.658209172294
"1334",174.77630549728
"1335",174.888886923847
"1336",175.012697471373
"1337",175.130674593245
"1338",175.244848704561
"1339",175.370977164124
"1340",175.492537180548
"1341",175.596747586141
"1342",175.719490883491
"1343",175.829667684129
"1344",175.960124918437
"1345",176.076540722247
"1346",176.195840515967
"1347",176.314159444696
"1348",176.437202498337
"1349",176.546979418195
"1350",176.669845572533
"1351",176.797066177417
"1352",176.92450439
"1353",177.048759423192
"1354",177.174704743756
"1355",177.30529539009
"1356",177.432345606214
"1357",177.557129835382
"1358",177.676888683969
"1359",177.799268716508
"1360",177.904219880281
"1361",178.023137305856
"1362",178.13558553992
"1363",178.269536020131
"1364",178.384196843031
"1365",178.50929509326
"1366",178.62407834112
"1367",178.747166598228
"1368",178.8803551816
"1369",178.994840296748
"1370",179.108938570756
"1371",179.235108003198
"1372",179.366629540883
"1373",179.48221617619
"1374",179.603046012261
"1375",179.718854092762
"1376",179.841284032839
"1377",179.963879709396
"1378",180.090577100613
"1379",180.2128388213
"1380",180.337711560748
"1381",180.458780466464
"1382",180.582546494961
"1383",180.69940953161
"1384",180.834472704085
"1385",180.946749552794
"1386",181.067516309734
"1387",181.190639504213
"1388",181.312724071262
"1389",181.437289695827
"1390",181.571566998042
"1391",181.699944491676
"1392",181.816993802473
"1393",181.950500861759
"1394",182.062194713809
"1395",182.200139811389
"1396",182.32903643013
"1397",182.463510315382
"1398",182.580417050131
"1399",182.704913871854
"1400",182.831550487796
"1401",182.945815495654
"1402",183.066152952936
"1403",183.191575116059
"1404",183.316047953437
"1405",183.443331994693
"1406",183.574424598316
"1407",183.708070988016
"1408",183.821751817162
"1409",183.959832774691
"1410",184.085099938157
"1411",184.222756658031
"1412",184.344520964563
"1413",184.471017806775
"1414",184.590527382055
"1415",184.709642633266
"1416",184.839197162312
"1417",184.962420977604
"1418",185.08292526844
"1419",185.210119403028
"1420",185.340080421135
"1421",185.475733169299
"1422",185.609854640629
"1423",185.734740490929
"1424",185.858558977308
"1425",185.971324363503
"1426",186.096730816416
"1427",186.222210544751
"1428",186.352575133836
"1429",186.482332645802
"1430",186.605446836686
"1431",186.746522130846
"1432",186.877372482843
"1433",187.029554420153
"1434",187.160544760338
"1435",187.282184494759
"1436",187.418244646895
"1437",187.548999615458
"1438",187.672557851575
"1439",187.807642396344
"1440",187.935879902159
"1441",188.065251180374
"1442",188.197401397708
"1443",188.325303707791
"1444",188.449879013272
"1445",188.576049280113
"1446",188.705782712704
"1447",188.838729703138
"1448",188.960812633441
"1449",189.093813042343
"1450",189.225767400178
"1451",189.367499655893
"1452",189.498408115923
"1453",189.628596731475
"1454",189.756325683451
"1455",189.883332765629
"1456",190.005702314671
"1457",190.14625652143
"1458",190.270066348927
"1459",190.408871824976
"1460",190.535239970069
"1461",190.665462317963
"1462",190.805476262424
"1463",190.924171987048
"1464",191.046007360365
"1465",191.165796345628
"1466",191.295124456014
"1467",191.418126796671
"1468",191.542429744126
"1469",191.678519845733
"1470",191.817198521394
"1471",191.945756882184
"1472",192.0768609145
"1473",192.203535470077
"1474",192.346416266316
"1475",192.491242259924
"1476",192.627547863698
"1477",192.749937275593
"1478",192.894396091382
"1479",193.022634079583
"1480",193.144523866294
"1481",193.274251237377
"1482",193.394461340679
"1483",193.537986108494
"1484",193.686115194721
"1485",193.816236826888
"1486",193.944608972077
"1487",194.088235222304
"1488",194.222292527364
"1489",194.366666242365
"1490",194.493676256781
"1491",194.611872508968
"1492",194.748668411619
"1493",194.885667387253
"1494",195.016635434543
"1495",195.152568879302
"1496",195.28621151758
"1497",195.416678515435
"1498",195.551036604195
"1499",195.672486113952
"1500",195.803376722172
"1501",195.948891924967
"1502",196.085700743236
"1503",196.223084112715
"1504",196.358275917852
"1505",196.49774908407
"1506",196.637123593527
"1507",196.775654156795
"1508",196.913020955595
"1509",197.045519331323
"1510",197.174378047846
"1511",197.29770654905
"1512",197.434252188758
"1513",197.590597311297
"1514",197.734574146508
"1515",197.865627143272
"1516",198.005564300177
"1517",198.155791638762
"1518",198.282513561192
"1519",198.424908542808
"1520",198.570561461165
"1521",198.706986175333
"1522",198.836252972332
"1523",198.982344340989
"1524",199.102870112579
"1525",199.233453692229
"1526",199.385403348807
"1527",199.519238545912
"1528",199.649443053473
"1529",199.770319408745
"1530",199.912017061362
"1531",200.061487721835
"1532",200.199912370558
"1533",200.350799463775
"1534",200.487439664783
"1535",200.625219330962
"1536",200.75218936589
"1537",200.890512153589
"1538",201.031952590697
"1539",201.162048830792
"1540",201.273948871657
"1541",201.398094823918
"1542",201.533042924795
"1543",201.660377902332
"1544",201.781888768748
"1545",201.902522518483
"1546",202.028977735052
"1547",202.177812415547
"1548",202.304378763966
"1549",202.432903172634
"1550",202.566846313386
"1551",202.704996917949
"1552",202.831444329986
"1553",202.963285289579
"1554",203.110388456793
"1555",203.247444265008
"1556",203.395138478467
"1557",203.531562562829
"1558",203.670752426787
"1559",203.814109027378
"1560",203.94960491152
"1561",204.094723173808
"1562",204.236026854196
"1563",204.376987783853
"1564",204.510486338994
"1565",204.634363464113
"1566",204.766506984646
"1567",204.90067894082
"1568",205.036459618845
"1569",205.161734938662
"1570",205.302709462311
"1571",205.444511041687
"1572",205.601356360474
"1573",205.739303855789
"1574",205.871889018514
"1575",206.013237636818
"1576",206.154512408697
"1577",206.274992907205
"1578",206.415872126171
"1579",206.557583949339
"1580",206.693662118739
"1581",206.850305077713
"1582",206.991549740598
"1583",207.137509120103
"1584",207.271720943656
"1585",207.414390624052
"1586",207.551147632841
"1587",207.695120979999
"1588",207.834556830699
"1589",207.966807730617
"1590",208.098698185346
"1591",208.243256984374
"1592",208.38965990179
"1593",208.54556893164
"1594",208.676266219702
"1595",208.810084383476
"1596",208.951738128548
"1597",209.089523233007
"1598",209.222852864573
"1599",209.371739280339
"1600",209.515921345539
"1601",209.660602058588
"1602",209.808463991425
"1603",209.944740744899
"1604",210.092827504704
"1605",210.240460428075
"1606",210.399064165344
"1607",210.540662948902
"1608",210.693441048095
"1609",210.836253695596
"1610",210.991475792506
"1611",211.135724659827
"1612",211.275287065265
"1613",211.421497420796
"1614",211.557191968375
"1615",211.688321510169
"1616",211.837212713392
"1617",211.994030084403
"1618",212.128898703648
"1619",212.27021469487
"1620",212.409612245499
"1621",212.552247046224
"1622",212.70470627111
"1623",212.851501252204
"1624",213.005523551586
"1625",213.165258164141
"1626",213.308680140728
"1627",213.449921581358
"1628",213.598397386576
"1629",213.761859158435
"1630",213.884192068295
"1631",214.019220390559
"1632",214.182112357486
"1633",214.337162351135
"1634",214.485963849692
"1635",214.630013937625
"1636",214.764826790412
"1637",214.916523822126
"1638",215.055649900399
"1639",215.200673240342
"1640",215.333564202246
"1641",215.480618923584
"1642",215.622170197233
"1643",215.769133761679
"1644",215.918724393332
"1645",216.054426345771
"1646",216.205744219282
"1647",216.375793072907
"1648",216.49807512091
"1649",216.659787667255
"1650",216.806928758312
"1651",216.968958691286
"1652",217.115478968676
"1653",217.271026021353
"1654",217.416466890418
"1655",217.569688351155
"1656",217.72550827457
"1657",217.883789219031
"1658",218.025200583295
"1659",218.180906784858
"1660",218.330727128551
"1661",218.490905761212
"1662",218.630427359415
"1663",218.77094229888
"1664",218.92200291824
"1665",219.069523978498
"1666",219.217161496365
"1667",219.362995790926
"1668",219.507449668097
"1669",219.660594253072
"1670",219.815998213407
"1671",219.970906874204
"1672",220.120550304238
"1673",220.278015905342
"1674",220.428494308723
